StudentID,ID,Staff,Date,Note
48,pDciM9u,Sara,09/09/2023,ご連絡がないため、９月のスケジュール再度お伺いしています。返信待ち。
48,vM98vMN,Manna,29/08/2023,9月のスケジュールをメールでお伺いしています。返信待ち。
48,GKFf8LZ,Rie,02/08/2023,8月の予定が立たず、8月もお休みとのご連絡をメールにていただきました。
48,EtGazwc,Sara,25/07/2023,近況および8月のスケジュールをお伺いする旨メールにて送付済み。返信待ち。
49,wGgbFes,Sara,03/06/20223,6月分のお支払済み（月2回、Cash）。
49,onjcoqT,Manna,22/08/2024,カレンダーの固定スケジュールを解除し、contactsのラベルを「退会された生徒さん」に変更しておきました。
49,j5uL9xU,Chiho,17/08/2024,レッスン後来月の日程を確認したところ、「以前お話した通り9月以降、しばらくお休みします。」との事。重ねて伺ってしまった様でお詫びしています。再開の際ご連絡くださる予定。
49,EnG3uBW,Rie,20/07/2024,8月分（全2回）スケジュール、お支払い（現金）共にお済みです。
49,RBrAUB3,Manna,21/06/2024,Monthly Paymentに蔵方様の6月分のお支払いの記載がなかったので、2回あったMika Fujita様のお支払い（5&6月分）のうち6月分（2回受講分）を、藤田様のお名前から蔵方様のお名前に変更しておきました。またこのカルテの5/18に、6月分のお支払いがあった旨を追記しておきました。
50,fBNsBI6,Manna,22/10/2021,入会するかどうかは「保留」にしますが、またお茶をしにご来店下さるとのことです。
50,hdEa6vt,Michelle,21/10/2021,よくカフェに来るお客様です。今日も来て色んなレッスンを受けて、自分も一回受けてみたいとのことです。
51,Io40gDG,Michelle,02/11/2021,11月3日にD/L希望のメールがきました。
51,g2miOiv,Kaz,27/10/2021,30日のD/Lのお時間ご変更に関する対応を、シャムのスケジュールを確認してからメールしました。
52,gdTiJku,Kaz,28/10/2021,28日に17時にD/Lをスケジュール。3歳の息子さんと別々で。0歳の赤ちゃんともいらっしゃる予定。
52,ABUjO4k,Michelle,28/10/2021,思ったより自分の家から通うのキツイから一月息子のHaruくんだけを通うことにしました。様子見です。
52,SOPFrma,Kaz,27/10/2021,ウェブサイトからデモレッスンの申し込みあり。メールを送る。
53,Uzpwr81,Manna,17/12/2023,クリスマスパーティーにお子様2人お連れになってご参加。SNSに写真を掲載してもいいかインスタのDMにて確認中。
53,XOF2ATJ,Sara,17/12/2023,返信あり。SNS掲載の確認取れました！以前晴くんが通われていたことは明言せずやりとりをしていたため、こちらからもあえて触れていません。
53,TXY4mpn,Sara,17/12/2023,お伺いしたアドレスに変更があったため、カルテとcontacts変更済み。SNSに掲載して問題ないかお伺いしたところ、麻央さんのほうから
53,zDIMI1g,Sara,17/12/2023,ご自身のSNSに掲載して大丈夫か質問があったため、タグ付けかメンションしていただければ大丈夫だとお伝えしています。
53,Ion90rz,Manna,25/03/2022,しばらくの間お休みされていたので、4月以降のレッスンをどうされるかお伺いするメールを送りました。
54,xNL665o,Kaz,03/11/2021,フォローアップメールを送りました。
54,Sk3lJdZ,Kaz,28/10/2021,飛び込みでデモレッスン。
54,XHN9RZu,Kaz,28/10/2021,前からご興味をお持ちだったようで、とても気に入ってくださった様子。契約書をお持ち帰りになりました。
55,8EUl6id,Manna,23/11/2021,フォローアップメール送信しました。その際に、前回お名前の漢字と曜日の記載が間違っていたことをお詫びしました。
56,i718x2G,Kaz,28/01/2022,1/27にお母様からメールが有り、月二回でまたご受講されたいとのことです。初回は2/8（火）　17時
56,roJ4Qma,Manna,27/12/2021,12月からお嬢さんの桃子様だけ、月４回のレッスンご受講をご希望とのメールを頂く。
56,TaquppG,Manna,27/12/2021,12月3日（金）に契約書へのご記入と、レッスン料のお支払いをお願いする。
56,jqTeIge,Kaz,26/11/2021,娘さんの桃子さんのみ、12月から月4回でご受講希望。お母様もたまにご見学希望。
56,mIy4RH2,Manna,23/11/2021,お嬢様（高1）と2人でD/Lご受講。月4回、もしくは月2回で受講するかをお悩みでした。
57,xkkezkC,Kaz,19/07/2022,お母様から近況に関するご返信あり。まだまだ桃子さんのご体調はすぐれない様子。
57,tg8OePz,Kaz,15/07/2022,ご体調をうかがうメールを送ってみました。
57,qtLDjvD,Manna,20/05/2022,本日、お母様がお見えになって5月分のレッスン料をお支払い頂きました（現金払い）。
57,hBy5Qo2,Manna,20/05/2022,まだ体調が戻らず次回(5月25日)も来られないと思うのでキャンセルします、との事。
57,1eiCVcC,Manna,20/05/2022,なので今月は1回もレッスンしていませんが、「是非払わせて下さい」とおっしゃるので2回分のレッスン料（5月分）を頂きました。シャム了承済み。
59,Jd1Pk3k,Michelle,07/12/2021,"体験レッスンは12月14日15時からに決まりました。
レッスンは出来ればShamさんとのレッスンがご希望です。
Shamさんの知り合いみたいでShamさんも承知しております。
メールではShamさんとのレッスン出来ない時もあるかもしれませんと伝えております。
みんなさんもスケジュール調整の時Shamさんで調整をお願いします。出来ない時は一度本人に相談お願いします。
レッスンはZoomでご希望です。"
60,IdQ1Caz,Sara,30/08/2022,9月はお忙しいため休会をご希望なさりました。
60,ssAvksX,Manna,27/07/2022,お母様の智子様が８月のレッスン料お支払い済み。スケジュールもお済み。
60,PyUKTs6,Manna,27/07/2022,今までは月２回でしたが、８月からは月４回に増やされました。
60,vrwSk8v,Manna,10/06/2022,お母様のTomoko様からご連絡があり、莉々様7月もお休みされるそうです。8月再開予定です。（シャム対応）
60,iaBNbgd,Manna,23/04/2022,5月は忙しくなるので、１ヶ月間お休みされるそうです。
61,MwFVinm,Manna,11/12/2021,フォローアップメール送信。⇒ 返信を頂きましたが、レッスン料がやや高い＆お引越しをお考えで、継続出来ないとの旨、ご連絡頂きました。
61,jl0y0fk,Manna,09/12/2021,デモレッスンご受講。契約書をお持ちになってお帰りになりました。（契約内容をよく読みたいから）
62,3ObJIdv,Michelle,16/12/2021,体験レッスンの申し込み希望日程は27日と28日だった為、他の希望日時を聞いてます。返事待ちです。
63,RfEvpXk,Manna,05/01/2022,フォローアップメール送信。「同日同時間でのレッスンが不安」との事でしたので「その点はご安心ください」と返信しました。
63,08WVamA,Manna,22/12/2021,この2年間、オンラインレッスンを月に12回（1回25分）で受講中だそうです。それで対面のレッスンを受けたくなり、デモレッスンにお申込み。
63,FMIhBC6,Manna,22/12/2021,とても楽しんでいただいたそうですが、帰って奥様と相談してから決められるとのことです。
63,HiSFMAN,Manna,19/12/2021,googleフォームよりご連絡あり。12月22日(水)19時～ D/Lご受講予定。
64,86lcQCB,Manna,08/01/2022,とても真面目そうな方で、レッスンも熱心にご受講下さいました。
64,ASKnot7,Manna,08/01/2022,仕事で使うプレゼン資料のチェックをしたいとの事です。
64,jKxC6B5,Manna,08/01/2022,契約書をよく読みたいと、お持ち帰りになりました。こちらからご連絡する旨、お伝えしてあります。
64,N2CPL2M,Manna,05/01/2022,お仕事の定時のご都合で、夕方以降のレッスンをご希望とのこと。
64,Yzt4Hlc,Kaz,04/01/2022,Google Formより無料体験レッスンのお問い合わせあり。メールでやり取りされたいとのこと。返信待ち。
65,G4Ka9Z7,Sara,13/08/2023,ご返信あり。今回のレッスンの支払いを振込で対応希望。シャムに確認して振込での対応可能な旨お伝え済み。金額については、こちらもシャムに確認して通常レッスンと同様の料金での精算となります。
65,GaSg3YJ,Sara,13/08/2023,ですが、現時点ではどれくらいの量なのかも内容についてもわからないため、レッスン回数が不透明で料金のご案内ができていません。
65,dshv7AL,Sara,13/08/2023,途中でもいいので一度見せていただいて、その後完成したら送付していただいてレッスンでチェックするようにご案内。その後、通常レッスンよりも高い金額になるのであれば今回は諦めると仰ったので、
65,Dq8GoAW,Sara,13/08/2023,今回は通常レッスンの料金でのご案内になるが、ご受講回数によってお支払いいただく金額が変わることを伝えました。
65,NIkpyhr,Sara,13/08/2023,資料を送付していただいたらシャムに転送し、どれくらいのレッスン回数になるのかシャムに聞いたうえで佐野さんに料金をお伝えする。
66,0H7S3mv,Michelle,18/01/2022,"’’現段階としては一般的な学習塾を選ぶことにしました。
使える英語を身に付けたい気持ちはありますが、
しばらくは中学３年間の知識定着の方が先決と思い至ったようです。
いずれ、会話力・コミュニケーション力に重きを置くようになった時は
改めてお願いしたい’’とのことです。"
66,whpXwrT,Kaz,12/01/2022,フォローアップメールを送りました。
66,u0P7a08,Kaz,06/01/2022,お母様と一緒にいらっしゃる。由埜さんは中学3年生。シャイなので心配とのことだったが、楽しそうにレッスンをご受講下さったとのこと。
